Timestamp,Elapsed_Sec,RSS_MB,VIRT_MB,Delta_CPU_Pct
20260710_013801,1759.25,323.2,479.32,100.8
20260710_013802,1760.26,502.01,872.75,100.5
20260710_013803,1761.26,347.11,693.77,99.9
20260710_013804,1762.26,358.42,704.14,99.7
20260710_013805,1763.26,54.35,222.65,-760.5
20260710_013806,1764.27,139.18,255.69,28.9
20260710_013807,1765.27,168.35,268.88,98.7
20260710_013808,1766.27,145.94,253.64,-80.8
20260710_013809,1767.28,129.69,238.43,-32.9
20260710_013810,1768.28,185.51,286.45,99.7
20260710_013811,1769.28,196.46,296.5,99.7
20260710_013812,1770.29,196.53,296.5,99.6
20260710_013813,1771.29,198.41,297.68,99.7
20260710_013814,1772.29,196.24,291.5,100.8
20260710_013815,1773.29,196.24,291.5,98.7
20260710_013816,1774.3,129.02,244.7,-608.3
20260710_013817,1775.3,156.96,265.07,100.6
20260710_013818,1776.31,159.86,267.27,99.4
20260710_013819,1777.31,45.36,222.78,-216.5
20260710_013820,1778.31,137.3,245.5,31.8
20260710_013821,1779.32,114.49,224.86,-26.9
20260710_013822,1780.32,171.79,271.84,100.7
20260710_013823,1781.32,175.23,270.81,98.7
20260710_013824,1782.32,157.73,264.57,-159.8
20260710_013825,1783.32,188.89,288.93,100.9
20260710_013826,1784.33,189.33,288.93,99.7
20260710_013827,1785.33,188.2,283.8,99.7
20260710_013828,1786.33,122.93,231.14,-335.5
20260710_013829,1787.33,159.46,266.23,37.9
20260710_013830,1788.34,203.29,302.27,99.7
20260710_013831,1789.34,203.48,302.27,99.8
20260710_013832,1790.34,218.64,317.12,100.7
20260710_013833,1791.34,218.64,317.12,99.7
20260710_013834,1792.35,222.55,320.34,98.7
20260710_013835,1793.35,215.13,312.74,100.7
20260710_013836,1794.35,216.38,313.99,100.7
20260710_013837,1795.36,232.96,327.31,98.8
20260710_013838,1796.36,232.96,327.31,100.8
20260710_013839,1797.36,233.08,327.31,99.7
20260710_013840,1798.37,172.12,273.37,-957.6
20260710_013841,1799.38,180.59,280.77,99.4
20260710_013842,1800.38,181.15,280.77,99.7
20260710_013843,1801.39,179.03,274.84,99.7
20260710_013844,1802.39,146.8,260.24,-352.2
20260710_013845,1803.39,126.15,234.27,-19.9
20260710_013846,1804.4,172.41,274.51,99.6
20260710_013847,1805.4,129.91,291.34,-109.7
20260710_013848,1806.41,155.17,263.0,66.7
20260710_013849,1807.41,179.45,287.38,11.0
20260710_013850,1808.41,131.22,245.84,-71.9
20260710_013851,1809.41,189.96,296.88,101.9
20260710_013852,1810.41,185.56,297.39,-50.9
20260710_013853,1811.41,196.43,300.1,99.9
20260710_013854,1812.41,39.89,79.87,-162.8
20260710_013855,1813.42,189.63,296.98,96.9
20260710_013856,1814.42,145.87,259.12,-75.9
20260710_013857,1815.42,44.26,94.16,100.9
20260710_013858,1816.42,238.62,350.53,-33.0
20260710_013859,1817.42,256.45,363.44,100.7
20260710_013900,1818.43,264.43,371.44,99.7
20260710_013901,1819.43,103.0,232.29,-288.6
20260710_013902,1820.43,208.99,321.88,74.9
20260710_013903,1821.43,233.04,340.69,100.8
20260710_013904,1822.43,232.66,340.31,99.9
20260710_013905,1823.43,231.68,339.81,99.9
20260710_013906,1824.43,237.58,344.53,99.9
20260710_013907,1825.43,247.21,351.25,99.9
20260710_013908,1826.44,183.86,297.0,-526.4
20260710_013909,1827.44,235.73,342.72,99.9
20260710_013910,1828.44,237.3,342.72,99.9
20260710_013911,1829.44,127.43,242.44,-242.4
20260710_013912,1830.44,151.64,265.11,22.0
20260710_013913,1831.44,249.54,357.84,99.8
20260710_013914,1832.45,251.79,358.84,99.9
20260710_013915,1833.45,251.79,358.84,99.8
20260710_013916,1834.45,265.06,372.2,99.9
20260710_013917,1835.45,255.47,360.93,100.9
20260710_013918,1836.45,286.58,389.14,98.9
20260710_013919,1837.45,191.06,302.74,-571.7
20260710_013920,1838.46,189.46,301.26,2.0
20260710_013921,1839.46,124.89,240.93,-49.9
20260710_013922,1840.46,106.14,235.12,-5.0
20260710_013923,1841.46,104.27,232.84,-1.0
20260710_013924,1842.46,194.34,301.12,93.9
20260710_013925,1843.46,154.34,263.02,-70.9
20260710_013926,1844.46,199.87,310.76,47.9
20260710_013927,1845.46,244.99,352.61,98.9
20260710_013928,1846.47,245.43,352.36,100.9
20260710_013929,1847.47,246.0,353.36,99.9
20260710_013930,1848.47,265.09,373.57,99.9
20260710_013931,1849.47,262.77,365.95,99.9
20260710_013932,1850.47,262.96,365.95,99.9
20260710_013933,1851.47,29.65,60.24,-670.6
20260710_013934,1852.47,240.43,352.0,88.9
20260710_013935,1853.48,264.84,375.55,98.8
20260710_013936,1854.48,270.39,378.3,100.8
20260710_013937,1855.48,270.45,378.3,99.9
20260710_013938,1856.48,274.82,383.05,99.9
20260710_013939,1857.48,298.89,406.71,99.9
20260710_013940,1858.48,306.76,410.73,99.9
20260710_013941,1859.48,316.38,420.23,99.9
20260710_013942,1860.49,41.52,94.16,-786.8
20260710_013943,1861.49,199.12,311.39,77.7
20260710_013944,1862.49,243.81,352.93,99.8
20260710_013945,1863.5,245.38,353.55,99.8
20260710_013946,1864.5,245.38,353.55,99.7
20260710_013947,1865.5,258.13,366.05,99.7
20260710_013948,1866.5,262.94,366.87,99.8
20260710_013949,1867.51,105.27,233.8,-575.1
20260710_013950,1868.51,209.84,321.61,88.8
20260710_013951,1869.51,238.42,345.98,99.8
20260710_013952,1870.51,239.04,345.6,99.8
20260710_013953,1871.51,239.04,345.6,99.9
20260710_013954,1872.51,262.96,371.89,99.9
20260710_013955,1873.52,252.26,354.88,99.9
20260710_013956,1874.52,132.28,246.31,-579.2
20260710_013957,1875.52,221.68,332.69,99.8
20260710_013958,1876.52,230.68,338.28,99.9
20260710_013959,1877.52,231.68,339.28,99.9
20260710_014000,1878.52,247.19,357.29,99.9
20260710_014001,1879.52,258.43,361.54,99.9
20260710_014002,1880.52,198.31,316.09,-459.5
20260710_014003,1881.53,131.51,245.81,-39.9
20260710_014004,1882.53,248.66,359.21,100.8
20260710_014005,1883.53,243.02,349.04,98.9
20260710_014006,1884.53,243.03,349.04,99.9
20260710_014007,1885.53,247.09,353.04,99.9
20260710_014008,1886.53,282.18,387.58,100.9
20260710_014009,1887.54,266.34,370.97,99.9
20260710_014010,1888.54,284.11,385.55,99.9
20260710_014011,1889.54,58.12,95.81,-707.3
20260710_014012,1890.54,145.92,259.51,17.0
20260710_014013,1891.54,189.41,298.28,33.0
20260710_014014,1892.54,132.41,247.05,-41.9
20260710_014015,1893.55,182.98,295.61,32.9
20260710_014016,1894.55,74.15,229.03,-41.9
20260710_014017,1895.55,156.62,269.86,26.0
20260710_014018,1896.55,188.74,297.93,30.0
20260710_014019,1897.55,135.91,250.16,-43.9
20260710_014020,1898.55,187.84,301.68,33.9
20260710_014021,1899.56,112.47,232.37,-44.9
20260710_014022,1900.56,163.86,277.05,29.0
20260710_014023,1901.56,193.52,302.17,35.0
20260710_014024,1902.56,127.31,242.67,-57.9
20260710_014025,1903.56,176.74,290.55,33.0
20260710_014026,1904.56,111.07,240.24,-36.0
20260710_014027,1905.56,134.09,248.43,11.0
20260710_014028,1906.57,171.6,285.53,24.9
20260710_014029,1907.57,183.86,292.11,11.0
20260710_014030,1908.57,126.55,242.39,-43.9
20260710_014031,1909.57,172.04,285.99,29.9
20260710_014032,1910.58,44.78,94.29,24.0
20260710_014033,1911.58,144.38,258.56,-40.9
20260710_014034,1912.58,188.97,297.8,33.0
20260710_014035,1913.58,134.67,248.87,-39.9
20260710_014036,1914.58,183.25,295.62,29.0
20260710_014037,1915.58,116.46,234.45,-38.9
20260710_014038,1916.58,156.66,269.85,24.9
20260710_014039,1917.59,101.55,231.04,-28.0
20260710_014040,1918.59,142.21,256.16,19.0
20260710_014041,1919.59,184.52,296.92,23.0
20260710_014042,1920.59,195.59,300.39,27.0
20260710_014043,1921.59,130.63,245.18,-58.9
20260710_014044,1922.59,176.18,289.53,28.0
20260710_014045,1923.59,101.85,230.02,-36.9
20260710_014046,1924.6,162.88,275.73,29.0
20260710_014047,1925.6,36.99,72.27,-30.0
20260710_014048,1926.6,109.89,231.48,1.0
20260710_014049,1927.6,152.37,265.8,24.0
20260710_014050,1928.6,112.65,242.69,-20.0
20260710_014051,1929.6,165.29,277.89,28.0
20260710_014052,1930.61,44.76,94.41,-31.0
20260710_014053,1931.61,155.22,268.55,31.0
20260710_014054,1932.61,187.0,298.92,22.0
20260710_014055,1933.61,44.65,81.78,-52.9
20260710_014056,1934.61,63.72,229.04,1.0
20260710_014057,1935.61,131.01,245.46,8.0
20260710_014058,1936.61,147.32,260.53,12.0
20260710_014059,1937.62,186.64,298.53,25.0
20260710_014100,1938.62,173.0,286.8,12.0
20260710_014101,1939.62,120.42,236.39,-54.9
20260710_014102,1940.62,170.52,284.7,30.0
20260710_014103,1941.62,108.12,236.61,-32.0
20260710_014104,1942.62,158.61,271.8,27.0
20260710_014105,1943.62,44.4,81.73,-28.0
20260710_014106,1944.62,148.09,261.23,20.0
20260710_014107,1945.63,171.08,285.24,24.0
20260710_014108,1946.63,190.66,298.6,21.0
20260710_014109,1947.63,142.29,256.66,-47.9
20260710_014110,1948.63,185.2,298.26,35.0
20260710_014111,1949.63,139.6,253.93,-36.9
20260710_014112,1950.63,105.93,234.45,-13.0
20260710_014113,1951.64,156.42,269.3,24.0
20260710_014114,1952.64,103.59,232.71,-25.0
20260710_014115,1953.64,158.77,271.64,26.9
20260710_014116,1954.64,102.25,231.16,-28.0
20260710_014117,1955.64,148.5,262.05,23.0
20260710_014118,1956.64,194.23,298.93,34.0
20260710_014119,1957.64,147.64,261.23,-34.9
20260710_014120,1958.65,106.52,235.73,-20.0
20260710_014121,1959.65,157.34,270.68,29.0
20260710_014122,1960.65,29.91,60.48,-31.0
20260710_014124,1961.65,159.24,272.08,27.0
20260710_014125,1962.65,37.3,78.15,-27.0
20260710_014126,1963.65,149.48,262.69,21.0
20260710_014127,1964.65,29.93,60.64,-21.0
20260710_014128,1965.66,139.15,253.39,19.9
20260710_014129,1966.66,192.32,305.53,30.0
20260710_014130,1967.66,143.4,257.37,-31.0
20260710_014131,1968.66,174.18,288.1,17.9
20260710_014132,1969.66,190.22,298.11,17.0
20260710_014133,1970.67,126.95,242.41,-45.9
20260710_014134,1971.67,178.32,291.7,30.0
20260710_014135,1972.67,129.07,243.61,-30.0
20260710_014136,1973.67,180.47,292.81,36.0
20260710_014137,1974.67,119.99,236.52,-38.9
20260710_014138,1975.67,171.35,285.12,31.9
20260710_014139,1976.68,110.52,239.98,-32.0
20260710_014140,1977.68,166.51,279.68,27.0
20260710_014141,1978.68,37.86,80.26,-31.0
20260710_014142,1979.68,170.27,284.33,33.0
20260710_014143,1980.68,113.54,233.7,-31.0
20260710_014144,1981.68,127.38,242.77,9.0
20260710_014145,1982.68,123.54,239.01,-3.0
20260710_014146,1983.68,163.79,276.42,25.0
20260710_014147,1984.69,192.95,297.96,32.0
20260710_014148,1985.69,107.32,258.71,-63.8
20260710_014149,1986.69,122.32,252.15,6.0
20260710_014150,1987.69,227.2,340.27,82.8
20260710_014151,1988.69,321.55,433.79,99.9
20260710_014152,1989.69,409.13,520.23,100.9
20260710_014153,1990.7,406.45,513.57,98.9
20260710_014154,1991.7,404.95,511.57,100.7
20260710_014155,1992.7,404.95,511.57,99.9
20260710_014156,1993.7,405.01,511.57,99.9
20260710_014157,1994.7,405.01,511.57,99.9
20260710_014158,1995.71,405.01,511.57,99.7
20260710_014159,1996.71,413.01,519.57,99.9
20260710_014200,1997.71,408.01,514.57,99.8
20260710_014201,1998.71,408.01,514.57,99.9
20260710_014202,1999.71,411.93,518.49,100.9
20260710_014203,2000.71,465.72,588.42,99.9
20260710_014204,2001.71,509.5,617.72,99.9
20260710_014205,2002.71,534.67,642.24,100.9
20260710_014206,2003.72,537.39,645.26,99.8
20260710_014207,2004.72,568.51,677.8,99.6
20260710_014208,2005.72,582.44,691.45,100.8
20260710_014209,2006.72,516.91,623.45,98.8
20260710_014210,2007.73,520.13,623.45,99.8
20260710_014211,2008.73,520.71,623.45,99.8
20260710_014212,2009.73,521.19,623.45,100.8
20260710_014213,2010.73,521.4,623.45,99.9
20260710_014214,2011.73,521.57,623.45,99.8
20260710_014215,2012.74,521.57,623.45,99.7
20260710_014216,2013.74,521.57,623.45,99.7
20260710_014217,2014.74,136.52,250.27,-2673.7
20260710_014218,2015.75,250.23,363.23,99.7
20260710_014219,2016.75,334.68,446.08,100.9
20260710_014220,2017.75,408.05,523.28,99.7
20260710_014221,2018.75,328.73,438.2,99.7
20260710_014222,2019.75,327.04,436.2,99.7
20260710_014223,2020.76,328.73,437.82,99.8
20260710_014224,2021.76,328.73,437.82,99.9
20260710_014225,2022.76,332.34,441.43,99.7
20260710_014226,2023.76,355.62,465.48,100.9
20260710_014227,2024.76,368.1,477.93,99.9
20260710_014228,2025.76,429.63,539.41,99.9
20260710_014229,2026.77,436.61,546.14,100.8
20260710_014230,2027.77,465.46,575.67,99.7
20260710_014231,2028.77,416.57,526.05,99.8
20260710_014232,2029.77,413.88,519.44,98.7
20260710_014233,2030.77,431.73,538.55,100.9
20260710_014234,2031.78,431.82,538.55,98.8
20260710_014235,2032.78,432.67,538.55,100.9
20260710_014236,2033.78,432.67,538.55,99.7
20260710_014237,2034.78,170.52,282.69,-1865.4
20260710_014238,2035.79,276.26,387.88,99.7
20260710_014239,2036.79,244.24,355.34,99.8
20260710_014240,2037.79,246.87,357.09,99.6
20260710_014241,2038.8,249.04,359.1,99.7
20260710_014242,2039.8,250.25,359.19,99.6
20260710_014243,2040.8,102.78,232.5,-547.4
20260710_014244,2041.81,191.27,304.69,86.8
20260710_014245,2042.81,266.39,378.03,99.8
20260710_014246,2043.81,220.95,327.2,99.7
20260710_014247,2044.81,136.97,250.53,-268.3
20260710_014248,2045.82,234.18,347.72,99.7
20260710_014249,2046.82,315.22,425.79,100.8
20260710_014250,2047.82,366.25,480.93,99.8
20260710_014251,2048.82,278.42,387.68,99.7
20260710_014252,2049.83,278.11,386.92,99.7
20260710_014253,2050.83,278.27,387.42,100.8
20260710_014254,2051.83,282.43,391.43,98.8
20260710_014255,2052.83,289.46,398.3,100.9
20260710_014256,2053.84,333.15,445.48,99.8
20260710_014257,2054.84,340.89,452.68,99.8
20260710_014258,2055.84,316.46,421.31,99.7
20260710_014259,2056.84,320.65,426.14,99.8
20260710_014300,2057.85,345.56,450.95,100.8
20260710_014301,2058.85,181.3,294.12,-1247.0
20260710_014302,2059.85,267.19,379.21,98.7
20260710_014303,2060.85,344.02,458.94,99.7
20260710_014304,2061.86,254.68,363.94,99.8
20260710_014305,2062.86,255.68,364.94,100.8
20260710_014306,2063.86,255.68,364.94,99.7
20260710_014307,2064.86,274.3,384.83,100.7
20260710_014308,2065.87,275.62,380.93,98.7
20260710_014309,2066.87,132.94,247.48,-753.8
20260710_014310,2067.87,241.73,354.56,99.7
20260710_014311,2068.88,321.91,432.94,100.7
20260710_014312,2069.88,365.1,479.83,99.8
20260710_014313,2070.88,436.31,549.11,100.6
20260710_014314,2071.89,316.82,424.86,98.7
20260710_014315,2072.89,317.13,424.86,99.7
20260710_014316,2073.89,319.14,426.86,100.7
20260710_014317,2074.89,319.14,426.86,100.8
20260710_014318,2075.9,321.3,430.0,99.7
20260710_014319,2076.9,331.6,440.17,98.6
20260710_014320,2077.9,347.32,455.71,100.7
20260710_014321,2078.91,357.78,466.21,99.7
20260710_014322,2079.91,418.27,526.67,99.7
20260710_014323,2080.91,427.09,534.99,100.7
20260710_014324,2081.91,390.77,497.91,99.7
20260710_014325,2082.92,412.49,516.96,99.9
20260710_014326,2083.92,428.11,532.45,99.9
20260710_014327,2084.92,428.4,532.45,99.9
20260710_014328,2085.92,148.68,261.67,-1791.6
20260710_014329,2086.92,257.42,367.67,99.8
20260710_014330,2087.92,244.01,349.94,98.9
20260710_014331,2088.92,244.07,349.94,99.9
20260710_014332,2089.92,245.13,349.43,99.9
20260710_014333,2090.93,252.72,353.41,100.9
20260710_014334,2091.93,127.33,242.3,-514.9
20260710_014335,2092.93,185.59,286.3,100.9
20260710_014336,2093.93,211.08,321.17,-25.9
20260710_014337,2094.93,215.5,322.54,100.8
20260710_014338,2095.94,222.38,325.23,99.8
20260710_014339,2096.94,162.24,275.09,-251.7
20260710_014340,2097.94,282.29,394.41,99.9
20260710_014341,2098.94,373.36,487.56,98.9
20260710_014342,2099.94,299.61,409.1,99.9
20260710_014343,2100.94,299.84,409.73,100.9
20260710_014344,2101.94,303.98,413.73,99.8
20260710_014345,2102.95,335.76,445.38,99.9
20260710_014346,2103.95,336.57,445.38,99.9
20260710_014347,2104.95,321.57,427.09,99.8
20260710_014348,2105.95,332.65,438.38,100.7
20260710_014349,2106.95,169.3,274.9,-889.9
20260710_014350,2107.96,174.72,276.17,99.8
20260710_014351,2108.96,149.14,262.16,-114.7
20260710_014352,2109.96,273.89,385.96,99.9
20260710_014353,2110.96,272.88,378.45,99.9
20260710_014354,2111.96,274.95,380.45,99.9
20260710_014355,2112.96,281.14,383.07,99.9
20260710_014356,2113.96,281.89,383.07,99.9
20260710_014357,2114.97,184.47,291.26,-457.8
20260710_014358,2115.97,198.46,311.62,2.0
20260710_014359,2116.97,299.15,410.65,100.7
20260710_014400,2117.97,274.75,385.31,99.8
20260710_014401,2118.97,277.0,386.43,99.9
20260710_014402,2119.98,277.19,387.05,99.9
20260710_014403,2120.98,281.34,391.05,99.9
20260710_014404,2121.98,319.99,429.55,100.9
20260710_014405,2122.98,300.36,434.52,99.9
20260710_014406,2123.98,303.98,409.22,98.8
20260710_014407,2124.98,335.36,440.55,100.9
20260710_014408,2125.98,141.65,255.41,-953.8
20260710_014409,2126.99,140.52,253.29,-1.0
20260710_014410,2127.99,128.81,244.0,-8.0
20260710_014411,2128.99,126.18,241.25,2.0
20260710_014412,2129.99,245.41,358.43,99.7
20260710_014413,2130.99,327.11,442.5,99.9
20260710_014414,2132.0,410.16,523.33,98.9
20260710_014415,2133.0,322.21,430.92,100.9
20260710_014416,2134.0,330.7,438.91,99.9
20260710_014417,2135.0,330.89,438.91,99.7
20260710_014418,2136.0,331.07,438.91,100.8
20260710_014419,2137.0,339.31,448.03,98.9
20260710_014420,2138.01,359.12,467.7,100.8
20260710_014421,2139.01,366.48,474.89,99.8
20260710_014422,2140.01,376.52,484.77,100.9
20260710_014423,2141.01,383.94,492.02,98.9
20260710_014424,2142.01,441.66,549.72,100.9
20260710_014425,2143.01,452.64,560.16,99.9
20260710_014426,2144.02,414.5,521.32,99.9
20260710_014427,2145.02,417.59,521.32,99.9
20260710_014428,2146.02,422.84,526.95,99.9
20260710_014429,2147.02,445.79,549.54,100.7
20260710_014430,2148.02,170.28,282.49,-1767.8
20260710_014431,2149.02,229.59,335.22,99.9
20260710_014432,2150.02,231.71,337.21,98.9
20260710_014433,2151.03,239.36,340.59,100.9
20260710_014434,2152.03,184.07,294.98,-289.7
20260710_014435,2153.03,217.48,323.21,99.8
20260710_014436,2154.03,218.54,324.21,100.9
20260710_014437,2155.03,221.1,325.59,99.8
20260710_014438,2156.03,101.27,230.21,-354.6
20260710_014439,2157.03,159.87,273.84,39.0
20260710_014440,2158.04,194.83,301.28,98.8
20260710_014441,2159.04,106.44,235.72,-134.7
20260710_014442,2160.04,208.51,315.86,92.8
20260710_014443,2161.04,210.38,316.85,99.7
20260710_014444,2162.04,217.1,319.35,99.9
20260710_014445,2163.05,130.45,244.88,-284.7
20260710_014446,2164.05,187.13,290.37,99.9
20260710_014447,2165.05,215.71,326.87,-30.0
20260710_014448,2166.05,212.1,318.42,99.9
20260710_014449,2167.05,217.06,319.42,99.9
20260710_014450,2168.05,165.5,278.84,-242.5
20260710_014451,2169.05,205.95,313.23,99.9
20260710_014452,2170.06,223.12,330.43,99.9
20260710_014453,2171.06,228.58,331.67,100.8
20260710_014454,2172.06,180.04,293.51,-291.6
20260710_014455,2173.06,281.01,393.15,99.9
20260710_014456,2174.06,242.31,348.47,99.9
20260710_014457,2175.06,243.31,349.47,99.9
20260710_014458,2176.06,247.95,354.23,99.9
20260710_014459,2177.07,281.55,387.86,99.9
20260710_014500,2178.07,303.39,409.72,100.9
20260710_014501,2179.07,285.99,388.52,99.8
20260710_014502,2180.07,286.12,388.52,99.7
20260710_014503,2181.07,293.62,396.21,100.6
20260710_014504,2182.08,181.98,288.7,-865.2
20260710_014505,2183.08,180.62,293.12,-21.9
20260710_014506,2184.08,281.38,392.78,99.9
20260710_014507,2185.08,240.52,346.33,100.9
20260710_014508,2186.09,241.09,346.83,99.6
20260710_014509,2187.09,246.3,348.05,99.9
20260710_014510,2188.09,141.48,255.63,-441.4
20260710_014511,2189.09,159.76,314.15,-5.0
20260710_014512,2190.1,165.29,269.38,56.9
20260710_014513,2191.1,153.77,262.62,-43.9
20260710_014514,2192.1,147.0,260.87,-1.0
20260710_014515,2193.1,104.68,233.46,-23.0
20260710_014516,2194.1,228.34,340.37,88.8
20260710_014517,2195.11,227.23,335.0,99.9
20260710_014518,2196.11,230.61,338.38,99.9
20260710_014519,2197.11,259.31,366.95,100.9
20260710_014520,2198.11,274.15,377.98,99.8
20260710_014521,2199.11,296.79,400.29,99.7
20260710_014522,2200.11,122.55,238.26,-585.4
20260710_014523,2201.12,37.16,105.63,-5.0
20260710_014524,2202.12,170.2,282.8,43.0
20260710_014525,2203.12,216.24,323.88,100.6
20260710_014526,2204.12,227.19,336.01,100.9
20260710_014527,2205.13,224.44,327.51,99.6
20260710_014528,2206.13,193.02,300.3,-268.5
20260710_014529,2207.13,199.61,302.07,100.7
20260710_014530,2208.13,190.29,301.84,-104.9
20260710_014531,2209.13,197.51,303.62,99.7
20260710_014532,2210.14,199.08,301.24,99.7
20260710_014533,2211.14,187.91,299.37,-197.5
20260710_014534,2212.14,242.43,348.02,99.9
20260710_014535,2213.14,240.55,346.02,99.9
20260710_014536,2214.14,243.31,349.08,99.8
20260710_014537,2215.15,253.14,358.9,100.9
20260710_014538,2216.15,268.25,373.51,99.7
20260710_014539,2217.15,271.62,376.14,99.9
20260710_014540,2218.15,263.37,367.31,99.9
20260710_014541,2219.15,266.45,367.31,99.8
20260710_014542,2220.15,268.71,369.38,99.9
20260710_014543,2221.16,275.67,377.28,100.7
20260710_014544,2222.16,158.17,269.86,-1026.9
20260710_014545,2223.16,269.59,382.55,100.7
20260710_014546,2224.17,246.23,354.38,99.7
20260710_014547,2225.17,250.29,358.75,99.8
20260710_014548,2226.17,275.34,383.55,100.8
20260710_014549,2227.18,256.79,363.25,99.4
20260710_014550,2228.18,345.71,449.7,98.9
20260710_014551,2229.18,346.3,449.7,100.9
20260710_014552,2230.18,186.55,289.86,-673.2
20260710_014553,2231.18,115.98,233.48,-70.8
20260710_014554,2232.19,145.32,258.42,16.9
20260710_014555,2233.19,170.85,283.41,15.0
20260710_014556,2234.19,181.35,293.09,10.0
20260710_014557,2235.19,180.93,289.4,10.0
20260710_014558,2236.19,182.81,289.59,12.0
20260710_014559,2237.19,112.23,242.87,-59.9
20260710_014600,2238.2,112.27,242.61,-2.0
20260710_014601,2239.2,190.63,294.05,90.9
20260710_014602,2240.2,186.57,289.69,-16.0
20260710_014603,2241.2,85.13,229.0,-79.9
20260710_014604,2242.2,130.94,245.36,11.0
20260710_014605,2243.2,154.19,266.04,18.0
20260710_014606,2244.2,168.82,281.2,14.0
20260710_014607,2245.21,179.91,291.36,9.0
20260710_014608,2246.21,168.95,281.21,-7.0
20260710_014609,2247.21,181.12,293.13,5.0
20260710_014610,2248.21,167.0,279.34,16.0
20260710_014611,2249.22,164.66,277.98,-30.9
20260710_014612,2250.22,181.78,293.31,16.0
20260710_014613,2251.22,184.36,291.31,13.0
20260710_014614,2252.22,182.9,289.84,5.0
20260710_014615,2253.23,42.93,80.05,-66.9
20260710_014616,2254.23,139.52,252.98,15.0
20260710_014617,2255.23,153.93,266.06,11.0
20260710_014618,2256.23,169.75,282.23,9.0
20260710_014619,2257.23,171.41,283.84,17.0
20260710_014620,2258.23,161.43,272.85,-17.0
20260710_014621,2259.24,168.76,281.46,8.0
20260710_014622,2260.24,117.84,234.46,-39.0
20260710_014623,2261.24,228.45,341.04,99.8
20260710_014624,2262.24,317.4,432.98,99.8
20260710_014625,2263.24,242.11,351.98,99.8
20260710_014626,2264.25,245.36,353.86,100.7
20260710_014627,2265.25,260.4,368.82,98.7
20260710_014628,2266.25,248.93,356.73,99.8
20260710_014629,2267.25,267.75,372.71,100.7
20260710_014630,2268.26,133.51,247.46,-685.3
20260710_014631,2269.26,235.91,350.25,99.8
20260710_014632,2270.26,341.12,456.66,99.9
20260710_014633,2271.26,434.66,547.99,99.9
20260710_014634,2272.26,304.57,412.57,98.9
20260710_014635,2273.26,303.73,411.57,100.9
20260710_014636,2274.26,303.79,411.57,99.9
20260710_014637,2275.26,306.98,414.69,99.9
20260710_014638,2276.27,345.52,454.66,99.9
20260710_014639,2277.27,347.79,456.39,99.7
20260710_014640,2278.27,320.1,423.93,100.9
20260710_014641,2279.27,335.92,440.65,99.8
20260710_014642,2280.27,354.03,458.68,99.9
20260710_014643,2281.27,188.12,301.78,-1163.6
20260710_014644,2282.28,296.38,408.26,99.9
20260710_014645,2283.28,248.7,358.56,99.9
20260710_014646,2284.28,257.7,367.55,99.9
20260710_014647,2285.28,103.5,232.33,-354.6
20260710_014648,2286.28,226.57,338.91,87.9
20260710_014649,2287.28,319.16,430.5,99.9
20260710_014650,2288.28,267.21,377.4,100.9
20260710_014651,2289.28,271.84,380.9,98.8
20260710_014652,2290.29,272.46,381.4,100.8
20260710_014653,2291.29,277.77,389.91,99.8
20260710_014654,2292.29,279.71,387.59,99.9
20260710_014655,2293.29,302.72,407.72,100.9
20260710_014656,2294.29,133.27,248.0,-776.1
20260710_014657,2295.29,253.48,367.25,99.9
20260710_014658,2296.3,354.98,469.06,99.9
20260710_014659,2297.3,441.21,553.22,99.9
20260710_014700,2298.3,532.32,644.76,99.9
20260710_014701,2299.3,364.01,472.27,99.9
20260710_014702,2300.3,373.53,481.02,100.9
20260710_014703,2301.3,373.73,481.02,99.8
20260710_014704,2302.3,373.81,481.02,99.9
20260710_014705,2303.3,388.05,495.16,98.9
20260710_014706,2304.31,403.35,510.48,100.9
20260710_014707,2305.31,430.5,537.46,99.9
20260710_014708,2306.31,469.84,576.3,99.9
20260710_014709,2307.31,431.77,537.34,100.9
20260710_014710,2308.31,439.23,541.71,99.9
20260710_014711,2309.31,450.37,552.83,99.8
20260710_014712,2310.31,467.55,570.12,99.9
20260710_014713,2311.32,107.9,236.6,-1610.7
20260710_014714,2312.32,203.05,316.08,87.8
20260710_014715,2313.32,283.96,396.03,100.6
20260710_014716,2314.32,367.52,482.45,99.9
20260710_014717,2315.32,470.03,582.62,98.9
20260710_014718,2316.33,311.14,418.11,100.9
20260710_014719,2317.33,311.21,418.11,99.9
20260710_014720,2318.33,313.21,420.11,98.9
20260710_014721,2319.33,313.21,420.11,100.9
20260710_014722,2320.33,349.07,461.29,99.8
20260710_014723,2321.33,354.9,466.15,99.9
20260710_014724,2322.34,329.79,432.68,99.7
20260710_014725,2323.34,337.99,440.74,100.7
20260710_014726,2324.34,356.31,459.12,99.7
20260710_014727,2325.34,140.34,253.79,-1266.5
20260710_014728,2326.35,231.45,343.52,99.5
20260710_014729,2327.35,291.7,403.21,99.7
20260710_014730,2328.36,350.45,464.89,99.7
20260710_014731,2329.36,260.86,369.9,99.8
20260710_014732,2330.36,261.92,370.9,100.7
20260710_014733,2331.36,261.92,370.9,99.7
20260710_014734,2332.37,274.78,383.45,99.8
20260710_014735,2333.37,274.13,378.95,99.7
20260710_014736,2334.37,280.41,386.08,100.7
